question,text,label,attacked_text
What type of prime distribution is characterized about x/log x of numbers less than x?,"From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x).",0,"From a mathеmatical viewрoint, it roughlу stаtes that the asymptоtic dіstribution of рrimes (аbout x/lоg х of numbеrs lеss than х are prіmes, the рrime numbеr theоrem) аlso hоlds for muсh shоrter intеrvals of lеngth about the squаre rоot of х (fоr іntervals neаr х)."
Who gave Genghis Khan the title Khadan?,"The title Khagan was not conferred on Genghis until after his death, when his son and successor, Ögedei, took the title for himself and extended it posthumously to his father (as he was also to be posthumously declared the founder of the Yuan dynasty).",0,"The tіtle Khаgan was not confеrred on Genghіs until after his deаth, when his sоn and sucсessor, Ögedeі, toоk the titlе for himself and еxtended it рosthumously to his fathеr (аs he was аlso to be рosthumously dеclared the fоunder of the Yuаn dуnasty)."
How much can the SP alter income tax in Scotland?,The specific devolved matters are all subjects which are not explicitly stated in Schedule 5 to the Scotland Act as reserved matters.,1,The sрecific devоlved mattеrs are all subjеcts which are not eхplicіtly stаted in Schеdule 5 to the Sсotland Аct as resеrved mattеrs.
Since when was the Rhine part of the areal of Hallstatt culture?,"The Upper Rhine had been part of the areal of the late Hallstatt culture since the 6th century BC, and by the 1st century BC, the areal of the La Tène culture covered almost its entire length, forming a contact zone with the Jastorf culture, i.e. the locus of early Celtic-Germanic cultural contact.",0,"The Uppеr Rhinе had been рart of the areаl of the lаte Hallstаtt сulture sіnce the 6th сentury ВC, and by the 1st centurу ВC, the areаl of the Lа Tènе culturе covеred almоst its entirе lеngth, fоrming a contaсt zonе with the Jastоrf culturе, i.е. the lоcus of eаrly Celtіс-Germanic culturаl cоntact."
In what city's Marriott did the Panthers stay?,The Broncos practiced at Stanford University and stayed at the Santa Clara Marriott.,1,The Вroncos praсticed at Stаnford Universitу and staуed at the Sаnta Clаra Mаrriott.
Where are some words from the Geordia dialect used?,Some words used in the Geordie dialect are used elsewhere in the Northern United Kingdom.,0,Some wоrds usеd in the Gеordie dialеct are usеd elsеwhere in the Nоrthern Unitеd Kingdоm.
"In 1940, what percentage of the population in Fresno was Asian?","In 1940, the Census Bureau reported Fresno's population as 94.0% white, 3.3% black and 2.7% Asian.",0,"In 1940, the Сensus Burеau reportеd Fresnо's populatiоn as 94.0% whitе, 3.3% blaсk and 2.7% Asiаn."
When was Thoreau's essay published?,"The tax collector who arrested him rose to higher political office, and Thoreau's essay was not published until after the end of the Mexican War.",0,"The tаx colleсtor who аrrested him rosе to highеr politіcal оffice, and Thoreаu's essаy was not publishеd until after the еnd of the Meхican Wаr."
How did the new king react to the Huguenots?,"At first he sent missionaries, backed by a fund to financially reward converts to Catholicism.",1,"At fіrst he sеnt missiоnaries, baсked by a fund to financiаlly rеward convеrts to Сatholicism."
What French animation studio did ABC purchase in 1993?,"That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.",0,"That same уear, Caрital Citiеs/АBC purсhased the Frenсh аnimation studiо DIС Entertаinment; it alsо signеd an аgreement with Timе Warnеr Сable to сarry its owned-аnd-oрerated telеvision statіons on the prоvider's systеms in ABС О&O mаrkets."
What is a Cairns replication intermediate?,"As the D-loop moves through the circular DNA, it adopts a theta intermediary form, also known as a Cairns replication intermediate, and completes replication with a rolling circle mechanism.",0,"As the D-lоop mоves through the сircular DNА, it adoрts a thеta intermediаry fоrm, alsо knоwn as a Caіrns replicаtiоn intermediatе, and comрletes reрlicаtion with a rоlling сircle meсhanism."
How long was each episode of Doctor Who?,"It was to be a regular weekly programme, each episode 25 minutes of transmission length.",0,"It was to be a regulаr weeklу programmе, each еpisode 25 mіnutes of trаnsmission lеngth."
What was the ideal duty of a Newcomen engine?,"The historical measure of a steam engine's energy efficiency was its ""duty"".",1,"The histоrical measurе of a steаm enginе's energу еfficiencу was its ""dutу""."
What event followed the battle?,"Their defeat by the Swabian League at the Battle of Frankenhausen on 15 May 1525, followed by Müntzer's execution, brought the revolutionary stage of the Reformation to a close.",0,"Their dеfeat by the Swabiаn Leаgue at the Bаttle of Frankеnhausen on 15 Mаy 1525, followеd by Müntzеr's executiоn, brоught the rеvolutionary stagе of the Reformаtion to a clоse."
"Who wrote the book ""Capital in the Twenty-First Century""?","Thomas Piketty in his book Capital in the Twenty-First Century argues that the fundamental force for divergence is the usually greater return of capital (r) than economic growth (g), and that larger fortunes generate higher returns [pp.",0,"Thomаs Pіketty in his boоk Capitаl in the Тwenty-First Centurу аrgues that the fundаmental forсe for divergenсe is the usuallу greatеr rеturn of capіtal (r) than ecоnomic grоwth (g), and that lаrger fortunеs genеrate hіgher rеturns [рp."
Cilia can g ow up too what length?,"These normally beat so that the propulsion stroke is away from the mouth, although they can also reverse direction.",1,"These normаlly beаt so that the propulsіon strоke is аway from the mоuth, althоugh they can аlso revеrse dirеction."
By what means is bulk oxygen shipped?,"For reasons of economy, oxygen is often transported in bulk as a liquid in specially insulated tankers, since one liter of liquefied oxygen is equivalent to 840 liters of gaseous oxygen at atmospheric pressure and 20 °C (68 °F).",0,"For reаsons of ecоnomy, оxygen is oftеn transpоrted in bulk as a lіquid in speciаlly іnsulated tankеrs, sinсe onе litеr of liquefiеd oxygеn is equivаlent to 840 litеrs of gasеous oxуgen at atmospherіc prеssure and 20 °С (68 °F)."
What cable provider did ABC reach an agreement with in 1993 to carry it's owned-and-operated stations in ABC O&O markets?,"That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.",0,"That same yеar, Сapital Cіtіes/ABC рurchased the Frеnch animatiоn studіo DIС Entertaіnment; it аlso signеd an agreemеnt with Тime Warnеr Cаble to carrу its ownеd-and-opеrated televisiоn stаtions on the provіder's systеms in АBC О&O mаrkets."
What series years are available on Blu-ray?,"A wide selection of serials are available from BBC Video on DVD, on sale in the United Kingdom, Australia, Canada and the United States.",1,"A wіde seleсtion of seriаls are avaіlable from BВC Vidеo on DVD, on sаle in the Unitеd Kingdоm, Australіa, Canadа and the Unіted Stаtes."
How many species of bird and mammals are there in the Amazon region?,"The region is home to about 2.5 million insect species, tens of thousands of plants, and some 2,000 birds and mammals.",0,"The regіon is homе to about 2.5 milliоn insеct spеcies, tеns of thоusands of рlants, and some 2,000 bіrds and mаmmals."
A strike by what entity resulted in a halt to production for network programs in the 2007-2008 season?,"The Writers Guild of America strike that halted production of network programs for much of the 2007–08 season affected the network in 2007–08 and 2008–09, as various ABC shows that premiered in 2007, such as Dirty Sexy Money, Pushing Daisies, Eli Stone and Samantha Who?, did not live to see a third season; other series such as Boston Legal and the U.S. version of Life on Mars suffered from low viewership, despite the former, a spin off of The Practice, being a once-highlighted breakout series when it debuted in 2005.",0,"The Writеrs Guіld of Americа strikе that hаlted produсtion of nеtwork рrograms for muсh of the 2007–08 sеason affеcted the nеtwork in 2007–08 and 2008–09, as varіous ABС shоws that prеmiered in 2007, such as Dіrty Sеxy Mоney, Pushіng Daіsies, Elі Stоne and Samanthа Whо?, did not lіve to seе a thіrd seаson; other serіes such as Bоston Lеgal and the U.S. vеrsion of Lіfe on Мars suffеred from lоw viewershiр, dеspite the formеr, a sрin off of The Practiсe, being a once-hіghlighted breakоut sеries when it debutеd in 2005."
