question,text,label,attacked_text
How many plays was Denver kept out of the end zone after getting the ball from Newton?,"On the next play, Miller stripped the ball away from Newton, and after several players dove for it, it took a long bounce backwards and was recovered by Ward, who returned it five yards to the Panthers 4-yard line.",1,"On the nеxt рlay, Millér strіpped the bãll awày from Newtоn, and after severàl playêrs dоve for іt, it tоok a lоng bouñce bãckwards and was rëcovered by Wãrd, who retürned it fivè yärds to the Рanthers 4-уard lìne."
What type of prime distribution is characterized about x/log x of numbers less than x?,"From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x).",0,"From a mathematіcal viewpоint, it roûghly statês that the asymptоtic distributіon of prïmes (abоut x/lóg х of nümbers lëss than x are primès, the primе nùmber thèorem) аlso hоlds for muçh shòrter іntervals of lеngth about the squarе róot of х (fоr iñtervals neаr х)."
Who gave Genghis Khan the title Khadan?,"The title Khagan was not conferred on Genghis until after his death, when his son and successor, Ögedei, took the title for himself and extended it posthumously to his father (as he was also to be posthumously declared the founder of the Yuan dynasty).",0,"The titlë Khagаn was not cоnferred on Gеnghis until after his deàth, when his sòn and successоr, Ögedêi, toоk the tïtle for himself and exteñded it posthumouslу to his fathèr (аs he was alsо to be posthumoúsly deсlared the foundеr of the Yuаn dyñasty)."
How much can the SP alter income tax in Scotland?,The specific devolved matters are all subjects which are not explicitly stated in Schedule 5 to the Scotland Act as reserved matters.,1,The spеcific devolvêd mätters are all subjeсts which are not expliсitlу stаted in Sçhedule 5 to the Scotländ Aсt as reservеd mаtters.
Since when was the Rhine part of the areal of Hallstatt culture?,"The Upper Rhine had been part of the areal of the late Hallstatt culture since the 6th century BC, and by the 1st century BC, the areal of the La Tène culture covered almost its entire length, forming a contact zone with the Jastorf culture, i.e. the locus of early Celtic-Germanic cultural contact.",0,"The Uppër Rhinе had been pärt of the аreal of the lаte Hallstätt culturе sincе the 6th çentury BС, and by the 1st çentury BÇ, the areаl of the Lа Tèñe сulture covêred аlmost its eñtire lеngth, formіng a contaçt zоne with the Jastоrf çulture, ì.e. the loсus of eãrly Celtic-Germáníc çultural contаct."
In what city's Marriott did the Panthers stay?,The Broncos practiced at Stanford University and stayed at the Santa Clara Marriott.,1,The Brõncos рracticed at Stanfоrd Univеrsity and stayеd at the Santá Clãra Marriоtt.
Where are some words from the Geordia dialect used?,Some words used in the Geordie dialect are used elsewhere in the Northern United Kingdom.,0,Some wórds ùsed in the Geordіe dialèct are üsed elsewhеre in the Northеrn Unîted Кingdom.
"In 1940, what percentage of the population in Fresno was Asian?","In 1940, the Census Bureau reported Fresno's population as 94.0% white, 3.3% black and 2.7% Asian.",0,"In 1940, the Cеnsus Bureаu rеported Frésno's populatіon as 94.0% whіte, 3.3% blаck and 2.7% Аsian."
When was Thoreau's essay published?,"The tax collector who arrested him rose to higher political office, and Thoreau's essay was not published until after the end of the Mexican War.",0,"The taх collеctor who arrestèd him rosе to highеr politiсal offìce, and Thorëau's essаy was not públished until after the ënd of the Mexiсan Wär."
How did the new king react to the Huguenots?,"At first he sent missionaries, backed by a fund to financially reward converts to Catholicism.",1,"At fírst he sеnt missionariеs, baсked by a fûnd to finañciâlly rеward cоnverts to Cathólicism."
What French animation studio did ABC purchase in 1993?,"That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.",0,"That same уear, Capitаl Cìties/ABC pûrchased the Freñch animátìon stùdio DIС Еntertainment; it álso signéd an agreemënt with Timê Wärner Câble to çarry its ownеd-and-oрerated televisiön statiôns on the providеr's sуstems in ÄBC O&Ò màrkets."
What is a Cairns replication intermediate?,"As the D-loop moves through the circular DNA, it adopts a theta intermediary form, also known as a Cairns replication intermediate, and completes replication with a rolling circle mechanism.",0,"As the D-lоop movеs through the circúlar DNА, it àdopts a thеta intеrmediary fõrm, alsо knоwn as a Cаirns replіcаtion intermediatе, and complеtes reрlicatiоn with a rollіng cіrcle mechаnism."
How long was each episode of Doctor Who?,"It was to be a regular weekly programme, each episode 25 minutes of transmission length.",0,"It was to be a regulàr wëekly programmе, each epísode 25 mіnutes of trаnsmission leñgth."
What was the ideal duty of a Newcomen engine?,"The historical measure of a steam engine's energy efficiency was its ""duty"".",1,"The historicâl mеasure of a steàm enginе's enеrgy еfficіency was its ""dutу""."
What event followed the battle?,"Their defeat by the Swabian League at the Battle of Frankenhausen on 15 May 1525, followed by Müntzer's execution, brought the revolutionary stage of the Reformation to a close.",0,"Their defëat by the Swаbian Lêague at the Bãttle of Frankenhausеn on 15 Мay 1525, fóllowed by Müntzеr's exеcution, bròught the rеvolutionary stagë of the Reformаtion to a clоse."
"Who wrote the book ""Capital in the Twenty-First Century""?","Thomas Piketty in his book Capital in the Twenty-First Century argues that the fundamental force for divergence is the usually greater return of capital (r) than economic growth (g), and that larger fortunes generate higher returns [pp.",0,"Thоmas Pikètty in his bоok Caрital in the Тwenty-First Centurу arguës that the fundamëntal forçe for divergençe is the úsually grеater returñ of capítal (r) than economiс gròwth (g), and that lärger fórtunes geñerate highër rеturns [pp."
Cilia can g ow up too what length?,"These normally beat so that the propulsion stroke is away from the mouth, although they can also reverse direction.",1,"These nórmally béat so that the prоpulsion ströke is awây from the moúth, аlthough they can âlso reversе dіrection."
By what means is bulk oxygen shipped?,"For reasons of economy, oxygen is often transported in bulk as a liquid in specially insulated tankers, since one liter of liquefied oxygen is equivalent to 840 liters of gaseous oxygen at atmospheric pressure and 20 °C (68 °F).",0,"For rеasons of ecоnomy, oxygеn is oftеn transportèd in búlk as a liqûid in speсially insulatêd tankеrs, sinсe оne lìter of liquefіed oхygen is equiválent to 840 litеrs of gaseoüs oxуgen at âtmospheric prеssure and 20 °С (68 °F)."
What cable provider did ABC reach an agreement with in 1993 to carry it's owned-and-operated stations in ABC O&O markets?,"That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.",0,"That same yeãr, Capіtal Citiеs/ABС purchаsed the Freñch аnimation stûdio DIÇ Entertаinment; it аlso signеd an agreemеnt with Timë Warnér Cãble to cаrry its ownеd-and-oрerated televisiôn stаtions on the providër's sуstems in AВC О&O markëts."
What series years are available on Blu-ray?,"A wide selection of serials are available from BBC Video on DVD, on sale in the United Kingdom, Australia, Canada and the United States.",1,"A wîde selectіon of sеrials are avaïlable from BBС Vidеo on DVD, on salé in the Unitеd Kingdôm, Аustralia, Cânada and the Ünited Statés."
How many species of bird and mammals are there in the Amazon region?,"The region is home to about 2.5 million insect species, tens of thousands of plants, and some 2,000 birds and mammals.",0,"The regiòn is hоme to about 2.5 milliòn iñsect speciês, teñs of thousаnds of plànts, and some 2,000 bіrds and mammаls."
A strike by what entity resulted in a halt to production for network programs in the 2007-2008 season?,"The Writers Guild of America strike that halted production of network programs for much of the 2007–08 season affected the network in 2007–08 and 2008–09, as various ABC shows that premiered in 2007, such as Dirty Sexy Money, Pushing Daisies, Eli Stone and Samantha Who?, did not live to see a third season; other series such as Boston Legal and the U.S. version of Life on Mars suffered from low viewership, despite the former, a spin off of The Practice, being a once-highlighted breakout series when it debuted in 2005.",0,"The Writеrs Guіld of Amèrica strikе that haltéd produсtion of ñetwork рrograms for muсh of the 2007–08 seasoñ affeçted the ñetwork in 2007–08 and 2008–09, as vаrious ABÇ shоws that premierèd in 2007, such as Dîrty Sexу Möney, Pushіng Daіsies, Elі Stóne and Sаmantha Whõ?, did not lіve to sеe a thîrd sëason; other serіes such as Bostoñ Lègal and the Ú.S. versіon of Lifê on Mаrs sufferêd from lоw viewеrship, despitе the formêr, a spiñ off of The Praсtice, being a oncè-hïghlighted breakоut serìes when it debüted in 2005."
